18732	
	(0.5137667755,0.3720256924)	(-0.2995377618,-0.2912810754)	(-0.4104546139,0.7497624299)	(-0.1313573444,-0.393948661)	(-0.0131011947,-0.3651392241)
	(0.4575814453,0.6055346783)	(0.6344988489,0.6042051697)	(0.5905207168,-0.5915427998)	(-0.5867583337,-0.1534927417)	(0.1343298277,0.5165575293)
	(-0.4614116101,0.2590991615)	(-0.3857414147,0.08888442893)	(0.3442500613,0.5890151705)	(0.3301876787,-0.3528952041)	(0.08423886412,-0.9847930428)
	(-0.370006079,-0.1009381329)	(-0.2311080046,-0.4984981915)	(-0.6628338509,0.4134495291)	(0.4324586092,-0.3595438999)	(-0.8734902523,-0.36613675)
	(-0.7127959778,-0.3620802944)	(0.03095253035,-0.6504963434)	(-0.2464935151,-0.3943553648)	(-0.7582015137,-0.5783734373)	(0.08327027211,-0.5121429605)
	(-0.8543681654,-0.4073715903)	(-0.3814216167,-0.7952382427)	(-0.8261789928,-0.5491252697)	(0.09748575179,-0.8305236814)	(-0.5914089893,0.2552234391)
	(0.374216897,-0.1176804024)	(0.4189531209,-0.002292333699)	(-0.3150761626,-0.05880212023)	(0.1415818592,0.3950056302)	(-0.6992530154,-0.07659343884)
	(0.5698804679,-0.1027399695)	(0.5387512946,0.01947904301)	(-0.3695805507,0.3523829976)	(0.2447382663,-0.6743792037)	(-0.5944208125,-0.1029027144)
	(0.3848384351,-0.7224814115)	(-0.1785572593,0.565467941)	(-0.6795668496,-0.4215503224)	(-0.3513880195,-0.3795688917)	(0.1538422027,-0.3703074448)
	(-0.4447234406,0.01756622733)	(-0.2801611341,-0.1288522545)	(0.4737538014,-0.132986671)	(-0.2077504361,0.4351324384)	(0.5052378704,-0.8165996085)
	(0.1737270527,-0.3082490855)	(-0.7458880449,-0.6296739385)	(-0.2570629796,-0.3318675901)	(0.04382971763,-0.3712747003)	(0.2583593736,0.680422282)
	(0.5270678618,-0.838595345)	(0.2729668148,-0.3352996422)	(0.4224454261,0.1616497534)	(-0.3634475091,-0.3495458493)	(0.2339811756,-0.4572674791)
	(0.5239945226,-0.1359732358)	(0.2889592292,0.2136065052)	(0.5806804899,-0.6423437458)	(0.8167287707,-0.5944433747)	(0.5064325973,-0.007958189206)
	(-0.9462294988,0.09488396474)	(-0.631213798,-0.7763529088)	(-0.3329990687,-0.5419581984)	(-0.1844911156,-0.6019132252)	(0.9212370883,-0.4773386381)
	(0.1111585644,-0.4393833816)	(0.3406514628,0.009581120151)	(0.8039951864,-0.59259226)	(-0.7675104923,-0.6069376998)	(0.0661888425,-0.4028522828)
	(-0.5523360059,0.36094599)	(0.1619085838,0.4147999691)	(-0.2936168862,-0.2080267078)	(0.5512615969,0.1489002507)	(0.01649667736,0.8589214772)
	(0.4929950301,0.5879593365)	(-0.4665888807,0.06231320697)	(-0.9617416821,0.5693580286)	(0.05590986498,0.86716968)	(-0.5490329665,-0.3217914389)
	(-0.5332094045,-0.3832206795)	(-0.2599517483,-0.2794746442)	(0.7034622244,-0.1040530836)	(-0.2743933421,0.6776718266)	(-0.708991687,0.3924948152)
	(-0.9113678073,0.5723707929)	(0.6027030316,-0.2530126814)	(0.5950096791,0.2781063914)	(-0.4722943335,0.5180648988)	(0.01189387678,-0.3796224462)
	(0.4164306074,-0.4132789716)	(-0.7797589125,0.1727796342)	(0.2301376694,-0.3889791042)	(-0.4170263626,-0.5681400032)	(-0.7964952182,0.3657325712)
	(-0.09091875143,0.542167647)	(0.6643246558,-0.4712913326)	(-0.4604107072,-0.3625698171)	(0.5146664482,-0.001905366447)	(-0.1174123949,-0.6901933706)
	(0.3396435005,0.5136614281)	(0.8545122736,-0.2915566655)	(-0.3861895521,-0.1990774528)	(0.3155079625,-0.3491450706)	(0.08068256481,0.8840283528)
	(0.5127387391,-0.8532333823)	(0.5892710702,0.5267767605)	(-0.2901210669,-0.2805694388)	(-0.5899424492,0.6069549119)	(0.5545351183,-0.6002236499)
	(0.216419868,0.5551324871)	(-0.3074549128,-0.2822997155)	(0.2318154928,0.3278342609)	(-0.6530957614,0.239902781)	(-0.7439223191,0.1268660278)
	(-0.7315966039,0.2077370673)	(-0.08576763576,-0.9592182272)	(0.8615583708,0.3555154878)	(-0.7725036428,-0.5000015373)	(0.4986667058,0.3495714053)
	(-0.2453880579,-0.3277591973)	(-0.08618961466,0.5147122706)	(-0.2372240468,0.3384168958)	(0.09984682571,0.9565892901)	(-0.2542141655,-0.2090268358)
	(0.6428007203,0.271138051)	(0.4839423275,-0.1997804885)	(0.4160124073,-0.6134370458)	(-0.8984030063,-0.03434982825)	(0.3640942225,0.003807147424)
	(0.3081322097,0.2344636716)	(-0.02020517636,0.5769292826)	(0.8191036515,-0.3296995014)	(0.8953147133,0.1195968716)	(-0.2151230699,-0.588528295)
	(-0.674557777,-0.0885513465)	(-0.1348115237,0.6248079228)	(0.3948448676,0.5340879189)	(-0.5453545819,-0.6326652198)	(-0.3511794598,0.190926202)
	(0.5636963865,-0.02818464566)	(-0.2054659914,-0.4544786399)	(0.1175490318,-0.3688508724)	(-0.3376300148,-0.2983078181)	(-0.2290712029,-0.814048859)
	(0.01674884374,-0.3634635971)	(-0.4167972879,-0.3849736308)	(0.3880479017,0.05984473254)	(-0.1193888492,-0.6460465266)	(0.5687371205,0.5199929976)
	(0.1816422161,-0.5652134845)	(-0.2220259164,-0.3426073641)	(-0.4677120763,-0.2203944729)	(0.5786933724,0.05947671809)	(-0.1384858403,-0.3190713858)
	(0.5006870015,0.4166643407)	(-0.9160757494,-0.3624072235)	(-0.2600132345,0.9841695025)	(-0.5706056107,0.07707919158)	(-0.1138065733,-0.9323537226)
	(0.2664142624,0.7016283948)	(-0.273036623,-0.4497767013)	(-0.6434720787,0.7245721987)	(-0.03384039974,-0.3545337204)	(0.4798712342,0.5207760037)
	(-0.1678597021,-0.9378697605)	(-0.4196689443,0.5410914983)	(0.6078275389,0.3272012804)	(-0.4868669916,-0.1663869616)	(-0.005498343027,-0.5644141225)
	(-0.02915873662,-0.3720255812)	(-0.2205859934,-0.2238714635)	(0.4380811464,-0.2640018715)	(-0.7572899221,-0.04218360999)	(0.3578853645,0.7004305269)
	(0.4784407238,0.5444930442)	(-0.3011594764,0.3541445721)	(-0.2606160935,-0.1835206714)	(-0.39605025,-0.8665084322)	(-0.03493149391,-0.4663328027)
	(-0.9105437482,-0.3037404655)	(0.6330786419,-0.3152096679)	(-0.2988500113,-0.07869140949)	(0.4178047209,-0.2118416162)	(-0.2371907311,-0.7923670253)
	(-0.7900043403,0.680914687)	(0.3283690883,0.3175457268)	(0.04695272206,-0.6469645632)	(-0.7894808536,0.4175065342)	(-0.3960168129,0.5133953286)
	(-0.8632641471,0.668836477)	(0.3688404263,0.7646607029)	(0.6850540913,-0.2628389707)	(-1.030533142,-0.1487141418)	(-0.09780233119,-0.3900133434)
	(0.1880664671,0.3538708893)	(-0.5394421439,0.09112394645)	(-0.2244633291,-0.5292175641)	(-0.2341525351,0.4800149827)	(0.7446152242,-0.2321848446)
	(0.5754977949,0.1290082576)	(0.7496563339,0.04360492312)	(-0.792001509,0.7853747958)	(0.7106825775,0.1582984113)	(-0.1788154168,-0.7090794678)
	(-0.06742561063,-0.6060905096)	(0.1847481175,0.7374020796)	(0.48677703,0.3310029336)	(-0.632463561,-0.2302211005)	(-0.810328869,-0.05618630538)
	(-0.6710707141,0.4365808317)	(-0.1521961775,-0.4089389399)	(0.06319039192,-0.6783408169)	(-0.3795910913,-0.1245620228)	(-0.4649999298,-0.5878858571)
	(0.5233601873,-0.14698686)	(-0.7204584951,0.6182787441)	(0.1521905722,-0.3617092809)	(0.4818937618,-0.4106841343)	(-0.1374249279,-0.3016459468)
	(-0.6347526854,0.1131952464)	(0.2926265009,-0.2300860409)	(0.04786044094,-0.4102444751)	(-0.185971206,-0.3761405564)	(0.246738115,0.5288729817)
	(-0.8750916718,0.1962941744)	(0.1303756001,0.6561732089)	(0.9009951795,-0.5162222815)	(0.144079571,0.3825565026)	(0.4311533014,0.6100546294)
	(-0.07877883734,0.4973744113)	(-1.060135314,0.1279995486)	(-0.5733609708,-0.01532995922)	(-0.5524767877,-0.2120952139)	(-0.08062408513,0.9641859604)
	(0.656300246,-0.2195986627)	(-0.5793353773,0.876639532)	(0.5261878929,0.1477463074)	(0.01235569109,-0.6959680975)	(0.3019202106,-0.1135809866)
	(-0.1124717963,0.8560635119)	(0.4435166141,0.6214076482)	(-0.8774597778,-0.2862246227)	(0.0478484041,-0.5763055166)	(0.4729116153,0.8415164354)
	(0.2445113992,0.6960169924)	(-0.6373788835,0.6689001388)	(-0.2880149685,-0.2417096506)	(-0.4488878796,-0.006225092171)	(0.1932302047,-0.3532428098)
	(0.7630186891,0.03714335329)	(-0.3005028929,-0.05529292269)	(0.619170712,0.3511174034)	(0.8253222446,0.3165688111)	(0.79137939,-0.2414319311)
	(-0.6423849127,0.1431808411)	(-0.3816128765,-0.5344187897)	(-0.02178541184,-0.702947856)	(0.3131792769,-0.297772786)	(0.1190062682,0.7185453161)
	(-0.1953200479,0.4431596599)	(-0.8335974183,0.5673827751)	(-0.3846895679,-0.7926543256)	(0.4366027597,0.3162429031)	(0.8218435577,0.3389655498)
	(0.4781757872,0.4735145274)	(-0.7129242276,-0.2528561497)	(-0.2525119048,0.2889414617)	(-0.9946298368,0.3418502216)	(0.5409790257,-0.5801864876)
	(-1.019653939,0.08100807627)	(0.5086606912,0.4134297583)	(0.3805551414,0.1622207339)	(0.3313324555,-0.8969228158)	(0.9719642065,-0.3857334638)
	(-0.7859873662,-0.4492691942)	(0.1749151607,-0.7953490205)	(0.5645287505,0.05300034598)	(0.31093317,-0.5773642616)	(0.5584214777,0.2494431567)
	(-0.3020871983,0.3227956256)	(-0.181438864,-0.3686352213)	(-0.1471245264,0.4854328079)	(0.03546692442,-0.3784767252)	(-0.03924389997,-0.7873179087)
	(0.7537821004,0.06433045433)	(0.02611877895,-0.4279611494)	(-0.7078809023,0.4685202673)	(0.660619959,0.2503242693)	(0.160570372,-0.7284117269)
	(-0.3658940262,0.7509865115)	(-0.2656496983,-0.2318812033)	(0.5561193497,0.4717858784)	(0.3847418691,-0.9157051329)	(0.5362027289,0.7404744819)
	(-0.3564209958,-0.1591461067)	(-0.01244657845,-0.8183618511)	(0.03115358218,-0.4313663772)	(0.8403241096,-0.4227654627)	(-0.4392158475,0.283410469)
	(0.317900773,-0.3567274855)	(-0.743106659,0.3916724535)	(0.7135151501,-0.3554714486)	(-0.08873898269,-0.6960927215)	(0.318627018,0.6915826526)
	(-0.1754648289,-0.7331506997)	(-1.017330894,0.4146304853)	(-0.1796545653,0.3809816056)	(0.1396817504,-0.4290137684)	(-0.3785501761,-0.3474738941)
	(0.3351169231,-0.8318322279)	(-0.4918997175,0.005566810661)	(0.6677098986,0.3997542433)	(-0.6017060916,-0.2573117944)	(0.1768431773,0.6876102534)
	(-0.9610296597,0.1118963397)	(-0.4868950321,-0.3845332023)	(0.7134479884,0.2000255408)	(-0.3779449438,0.2526392151)	(0.3091088335,-0.3286751292)
	(-0.3013387716,-0.03458467826)	(-0.06895775878,-0.5241263445)	(-0.7397162935,0.1526392199)	(0.680898463,0.04863300101)	(-0.07346029835,-0.5951558555)
	(-0.4524223506,-0.2073137434)	(0.4219518894,0.7221199249)	(0.1019907816,0.4040417351)	(-0.3079984338,0.502313946)	(0.6629249852,0.4129862464)
	(-0.3983550142,0.4646091346)	(-0.2962560414,-0.1107478429)	(-0.197668983,-0.6779592288)	(0.9663456498,-0.3122669572)	(-0.5207362386,-0.3773085648)
	(0.9252850633,-0.1647676871)	(0.5939740455,-0.2187027824)	(-1.086786462,0.01509261557)	(0.3789586232,-0.2435617423)	(-0.3877741254,-0.221133555)
	(0.1984643507,0.73087557)	(0.06160482717,0.4970389759)	(0.2199250484,-0.4856438716)	(-0.7079300437,0.6047975186)	(0.1379728982,0.7808441958)
	(-0.1598299485,0.6508243953)	(-0.5330023401,-0.3224781069)	(0.06854022177,-0.409866473)	(0.09602742864,-0.4052022264)	(-0.7734754426,0.2730531863)
	(-0.5455903297,-0.7813164704)	(0.6182303848,0.7545216017)	(-0.1173856547,-0.3923617417)	(-0.3871943024,-0.04232791226)	(0.7238779269,-0.04930056658)
	(0.06006524891,0.909382769)	(0.1426091184,0.5093831517)	(-0.3081301511,-0.005400421445)	(-0.8375280632,-0.5669156741)	(-0.2732634892,-0.602059745)
	(-0.06870539848,-0.3561127201)	(0.3933755887,-0.2733494355)	(0.5003933711,-0.4947899226)	(0.4360630049,0.4651161089)	(-0.857112914,-0.3657010747)
	(-0.9625070823,-0.2219296422)	(0.9761228146,0.1639936565)	(0.4548316974,-0.1934245441)	(-0.01985769561,-0.7409732963)	(0.5339110532,0.04950932428)
	(-0.1926311851,-0.5550330206)	(-0.5266424269,-0.1916180311)	(-0.4924500118,-0.2296180078)	(-0.213498686,0.9455881119)	(0.3683739073,0.1006460446)
	(-0.125085715,-0.8080552859)	(0.04002837102,-0.4158878744)	(-0.9147216194,0.6461141415)	(0.150654279,-0.4189093924)	(-0.6300582153,-0.7418153286)
	(-0.1121029425,-0.5298884325)	(-0.3743981694,0.8937742177)	(0.722899722,0.2198349926)	(0.5252051239,-0.6773571327)	(-0.4212716238,-0.9053826516)
	(-0.3093134369,-0.150601708)	(0.4905445085,0.3338229728)	(0.8251053756,0.4164167193)	(-0.868948444,-0.4652521862)	(0.5216172889,-0.3551851705)
	(0.2573640998,0.8068064486)	(-0.4455549571,-0.384103582)	(0.4478338632,-0.08666829099)	(-0.2209559904,0.8206332063)	(0.05862336618,-0.391250991)
	(-0.07370287727,0.9028675183)	(0.6265871067,0.4755588432)	(-0.14957058,-0.3677349837)	(-0.1893885628,0.4547868054)	(-0.615691998,0.3941944786)
	(-0.9294614779,0.174501487)	(0.002786166562,-0.3900761995)	(0.5562709623,-0.7062124093)	(0.02717327346,0.5482826222)	(0.2561611035,-0.6505137105)
	(-0.4118783999,-0.356925823)	(-0.9478583579,-0.08354706195)	(-0.4416795888,0.2800039756)	(0.3093131407,0.7079919315)	(-0.08335047597,-0.4143241111)
	(-0.6122099441,-0.793101626)	(0.2327503122,-0.6395701699)	(-0.8369073125,-0.3238617605)	(-0.3792891847,-0.291109938)	(-0.519801662,0.01718025101)
	(-0.3699267786,0.05926389333)	(0.2016408228,0.7645280519)	(-0.4644275715,-0.6744607663)	(-0.4602799231,0.7497540706)	(0.4041625668,0.539696354)
	(-0.109165394,0.8854437485)	(0.4394439667,-0.5599757964)	(0.5815983722,-0.09147507352)	(0.4120851827,-0.4903585855)	(0.07230205597,-0.4065802636)
	(-0.7006792894,0.208990563)	(-0.4898719566,0.5982953278)	(-0.2300337544,0.9440546754)	(-0.2143381991,-0.2334529446)	(-0.1397063114,0.3894413569)
	(-0.241732855,-0.3586083023)	(-0.3057537163,-0.000243140531)	(-0.5802448862,0.1045790731)	(0.4095656526,-0.2730132144)	(0.231805725,0.7845259908)
	(0.1845732388,0.9061606722)	(-0.6174827929,0.8096914582)	(0.722324105,-0.6296285596)	(0.04377925454,0.9100122801)	(-0.5230865281,-0.01386062862)
	(0.5310704279,-0.1865846531)	(-0.1434989783,-0.7619555308)	(-0.765691797,0.596353978)	(-0.2928368529,-0.6131941718)	(-0.02228877024,-0.4948248287)
	(-0.2126813336,-0.6556783874)	(-0.4986330064,-0.4697192853)	(-0.3072245813,0.5901927697)	(-0.02091731056,0.4556908938)	(0.6374102776,0.3210243201)
	(-0.008381461361,-0.3976077248)	(-0.01181275089,0.4515461464)	(-0.01457350017,-0.4786466228)	(0.2860837315,-0.8791820955)	(-0.3476137038,0.3229116687)
	(0.6185401078,0.2077521059)	(-0.7547257951,-0.598595152)	(-0.2806889734,-0.1206037631)	(-0.1346407657,-0.3461635674)	(0.4437555954,0.6540421372)
	(0.3136811167,-0.3363715764)	(0.03323278522,-0.8907926151)	(-0.4307839936,-0.1514212305)	(-0.1585101921,0.5539695076)	(-0.033542072,-0.4105668951)
	(-1.033490653,0.2982866833)	(-0.474201711,0.7890242703)	(0.0125117198,-0.3877989207)	(0.3182587022,-0.5366715988)	(-0.4982415754,0.6222365013)
	(0.3899288606,0.1607954945)	(0.08506370778,-0.4394693098)	(0.5322641665,0.2177891822)	(-0.2488710867,-0.2088417009)	(-0.8787018892,-0.158061287)
	(0.3773948611,0.2930580906)	(0.5022717725,0.02626509896)	(-0.3174061577,0.4281289704)	(0.9643742892,-0.2155397982)	(0.2749037429,-0.3384818842)
	(0.6121599445,0.1886011271)	(0.8774335451,-0.07852329122)	(0.3250466561,0.8395987315)	(-0.5024272953,-0.3562540837)	(-0.24180529,0.5017902497)
	(-0.3542246833,-0.6131831317)	(0.5535741268,0.4500657944)	(-0.1321604226,-0.4872125334)	(0.04790467687,0.6057044279)	(0.4384864227,-0.4090759608)
	(0.2474073726,-0.338331909)	(-0.5043772157,-0.07447458148)	(-0.3098225893,-0.4423525076)	(-0.3265254576,0.6689863717)	(0.006193947604,-0.4172529404)
	(-0.09595096137,-0.4065281208)	(0.1875818828,-0.378600109)	(-0.2144193138,0.4913783536)	(-0.2249865225,-0.3921300181)	(0.5195574797,-0.8386512094)
	(-0.1252100639,0.5315727939)	(-0.7747430792,0.03609302803)	(-0.5836213123,-0.1595324189)	(0.2936487639,-0.4790325016)	(-0.1932030009,-0.6944912612)
	(0.001671940733,-0.4206811389)	(-0.4331002429,0.6967472914)	(-0.3879310694,0.3545180606)	(-0.2871114818,-0.2197549529)	(-0.5128681244,0.1648694296)
	(0.4584243167,0.1853855816)	(-0.6296981668,-0.4461026791)	(-0.1328311655,-0.8236900355)	(-0.1991189883,-0.3587897828)	(-0.08574136735,-0.3388191552)
	(0.2933716247,0.2017744236)	(-0.870873984,0.1539493411)	(0.8458087688,-0.2780003051)	(0.2960810571,-0.4175260003)	(0.01707501045,-0.410265251)
	(0.355625126,-0.3057001524)	(0.4669849847,0.07662509508)	(-0.6750583146,0.1794547608)	(0.8657638943,0.4541423915)	(0.4343604952,-0.7637657351)
	(0.9609389945,-0.07109948732)	(-0.6751489491,0.5385587343)	(-0.166206318,-0.9763978738)	(0.08507215959,-0.3982206353)	(-0.3572761136,-0.9020590661)
	(-1.048602304,0.4115443417)	(-0.2555999754,0.5068853081)	(-0.1558719121,-0.3403680223)	(-0.1129750012,-0.4098571447)	(-0.6914271225,0.1198679318)
	(-0.1731324033,-0.6512934813)	(-0.04721554398,-0.3475487629)	(-0.1546363729,-0.5504141528)	(-0.1990499533,-0.3286926674)	(0.8956318745,-0.008068208476)
	(0.4748905163,-0.1512849521)	(0.5867597934,-0.7260999397)	(-0.2715999581,-0.146821983)	(0.2388386506,0.3270959026)	(-0.2129591724,-0.3502385844)
	(-0.145110786,-0.8816058627)	(-0.4725584496,-0.8595026026)	(-0.392935094,-0.5266826416)	(0.8048172363,0.1636158811)	(-0.2656293452,-0.4441769806)
	(-0.3030270234,-0.001323422248)	(-0.3032164949,0.2360451342)	(-0.1293786012,-0.3203542345)	(-0.427339247,-0.4551684333)	(0.3861051053,-0.3823967811)
	(0.4746359189,-0.2179308935)	(0.7009634845,0.362934433)	(-0.2293002646,-0.2124813627)	(-0.2387432032,-0.7526580213)	(-0.2200675371,-0.2679195122)
	(0.01358285805,0.8078493886)	(0.5447027465,-0.3849670209)	(-0.793946386,-0.5831107442)	(0.5252062333,0.0847037705)	(0.4855553212,-0.2050738705)
	(-0.5799711807,0.9140730377)	(-0.1146394883,-0.3986518714)	(0.3818217071,0.6766450146)	(-0.5610387429,0.8121479759)	(-0.6199031199,-0.1881523373)
	(0.6691517594,-0.336967833)	(-0.5250631603,0.10449898)	(-0.763568448,0.4772720113)	(-0.6867047741,-0.2835618298)	(-0.3819629798,0.570618861)
	(-0.2610494326,-0.4334635906)	(-0.1299091207,-0.4976139218)	(0.06793519287,0.8424431527)	(-0.3660213637,-0.1218772056)	(-0.2869942286,-0.9515804847)
	(0.2916862956,-0.3080756118)	(-0.417594184,-0.7492787345)	(-0.06678389636,-0.3423647688)	(-0.7081667636,-0.07447345041)	(-0.3513598579,0.8944791812)
	(0.01077159944,0.7508873191)	(-0.4415731956,0.6078184859)	(0.06981721477,0.7110332849)	(0.5464108928,0.2340564461)	(0.298369412,0.4309676745)
	(0.2593318174,-0.3811251708)	(-0.3002813915,0.3035655068)	(-0.5577363662,0.9175911396)	(-0.3181282655,-0.2352202514)	(0.4499081019,-0.7629532023)
	(0.577763778,0.5134632211)	(-0.126685325,-0.5977273434)	(-0.2769910372,-0.1277932581)	(-0.05240669807,-0.3882657002)	(0.1070617998,0.597889642)
	(-0.372036745,0.3455786057)	(0.1389412921,-0.387343411)	(0.4270322952,0.6669037777)	(-0.1372787774,-0.3011103106)	(0.5131664958,0.5695857575)
	(0.5815540557,-0.03317995381)	(-0.9004433499,0.1715125671)	(-0.4535098927,-0.4843662099)	(-0.4434221412,-0.1160344847)	(-0.3127262638,-0.02380750098)
	(-0.2267859268,0.7206404906)	(0.2083623249,-0.543351342)	(-0.2764963886,-0.202141575)	(-0.311633577,-0.9426414741)	(0.1543285981,-0.4147391533)
	(0.5012495982,-0.5924812251)	(-0.2757782273,0.7731572649)	(-1.081814397,0.1788386289)	(-0.1500728245,-0.5196312281)	(-0.01217370495,0.4057864861)
	(0.1441969056,-0.4086037392)	(0.0716915529,0.5026183272)	(0.037101575,-0.4733556347)	(0.9594813416,-0.05250120403)	(-0.1019544617,-0.9284104482)
	(0.6482304347,0.5026658226)	(0.03498781744,0.4382893777)	(-0.1450397681,-0.6233568596)	(0.2355863538,0.8139409972)	(-0.8993565749,-0.0972005369)
	(0.5610838602,-0.006567534876)	(-0.1624668789,0.5033936144)	(0.6140767271,-0.7541382149)	(0.1970533734,-0.694550728)	(-0.5239780691,-0.3638984598)
	(0.07065223321,0.4306282253)	(0.04980477805,-0.5989650266)	(-0.296581837,-0.06481071318)	(0.3122063347,0.6894797724)	(0.2299107734,0.3033421076)
	(0.4228741017,-0.4244585729)	(-0.1670968007,0.844398774)	(-0.5545058974,-0.3109792397)	(-0.2324526518,-0.3197770002)	(-0.6403249188,0.5616607247)
	(0.4690497303,-0.2821991398)	(-0.02525485098,0.4706744099)	(-0.3819525825,-0.296589873)	(-0.6920861074,-0.2092555872)	(-0.4109145776,-0.4987913202)
	(-0.1660340888,-0.4395826343)	(-0.6207327105,0.08965623695)	(-0.3724724667,0.6108159116)	(-0.2777623084,-0.6068853903)	(-0.3222851411,0.364391713)
	(0.6294425803,0.3604985559)	(0.05794012461,-0.4074832612)	(0.4828150826,-0.08964984223)	(-0.5854594836,0.5353511068)	(-0.01043544025,-0.3878638301)
	(-0.5488661038,0.02600923663)	(-0.4376935941,0.2828839526)	(-0.3452668388,-0.2001507338)	(0.2780898567,-0.3729569682)	(0.156469139,0.5013622199)
	(0.1988499059,-0.8275606733)	(0.7575696513,0.02713180811)	(-0.8263797589,-0.4789901041)	(0.6539783378,0.3686179896)	(-0.5129550639,-0.324768953)
	(0.6031003736,0.1761457756)	(0.2519107912,0.7430738652)	(0.5079082654,0.1857101038)	(0.5772209243,0.1053400402)	(0.5434087882,-0.02294704598)
	(-0.3808967348,0.0351618695)	(0.4037393529,-0.2167050896)	(0.2506104514,-0.3852487132)	(0.4988573147,0.4980572775)	(0.5303858752,-0.6489951827)
	(0.4238872637,0.2772640543)	(-0.3116008447,-0.4322981404)	(-0.3984650327,0.009026423048)	(-0.5922870449,-0.03048765297)	(-0.1991225383,0.9431729469)
	(0.5626365972,0.5739398286)	(0.4555854268,0.7312802652)	(0.3596034816,0.6690442125)	(-0.1295173881,-0.5168037011)	(0.04931158421,-0.4147419)
	(-0.003646827455,-0.4674214062)	(0.8469033914,0.1688767228)	(-0.285089225,-0.62589461)	(0.3540150578,-0.3237621207)	(-0.07737408243,0.8909047372)
	(0.9124929128,-0.1444001811)	(0.2972172983,-0.3646322357)	(0.7093897113,0.2882147446)	(-0.4341162727,0.3063967341)	(0.2120011235,-0.3699372136)
	(-0.3423646206,0.2137625874)	(-0.2013000919,-0.2462796158)	(-1.05504557,-0.02052449626)	(-0.5139885372,-0.3011584535)	(0.1077308989,-0.6386298809)
	(-0.01668049334,0.4769027263)	(0.04266490501,-0.6100954014)	(-0.1702102542,-0.2758560147)	(0.5014370389,0.348812233)	(-0.4583859004,0.1916992634)
	(-0.2211135844,-0.3197945948)	(0.63714007,-0.7080207445)	(0.3640058151,0.622941764)	(0.7386900843,0.3750752009)	(-0.799667331,-0.20514085)
	(-0.08558228028,-0.3897396556)	(-0.5417682546,-0.6086800005)	(-0.7283534836,-0.6447698227)	(-0.6108567271,-0.1150248726)	(-0.1779169126,-0.2751158954)
	(0.2860165982,-0.6519099269)	(-0.4173874345,-0.2806813746)	(0.356305686,-0.06040324006)	(0.3719318208,-0.2070375025)	(0.3919391102,-0.8403930261)
	(-0.3318130145,0.8357692919)	(0.7025922432,0.1173026499)	(-0.3804023653,-0.7324218245)	(-0.3616355271,-0.7021847551)	(0.03485400895,-0.9569682997)
	(-0.05057031478,0.7305807266)	(0.2363992198,-0.7905589021)	(-0.3795326082,-0.6189004776)	(1.003137281,-0.03152381199)	(-0.5815740347,-0.6491934104)
	(0.4930066768,-0.1089438409)	(-0.9171477502,0.3559193386)	(0.4858818358,0.4866039495)	(0.7427071282,0.5687983176)	(0.7391243467,-0.4689339873)
	(-0.3170601349,-0.07887851332)	(0.5801725717,-0.5100574354)	(0.4689198491,0.7490607569)	(0.03906634197,0.8219409996)	(0.3812534645,-0.4179169953)
	(0.582117072,-0.5207924309)	(0.6611100521,-0.6139184799)	(-0.6668972772,0.8123548143)	(0.3740987255,0.5516273196)	(-0.3444459236,-0.3564170971)
	(-0.967642905,-0.2636507993)	(0.1403776455,-0.4834953408)	(0.5000922141,-0.3537033034)	(-0.5727388861,-0.2544160256)	(-0.5749177696,-0.412276711)
	(0.3381492625,-0.780634462)	(0.1434337094,-0.5223985457)	(0.9787447108,-0.2856645076)	(-0.4165564066,-0.2813303853)	(0.4149302965,0.734579382)
	(0.3368547962,0.5586987761)	(0.157957208,-0.6964494712)	(-0.4809622935,0.1122155114)	(0.3740431164,-0.01566569729)	(-0.5338036701,0.9087629324)
	(-0.2502130308,-0.4061858305)	(-0.5220567625,-0.4766722163)	(0.3455592038,-0.3314564738)	(-0.2755121254,-0.1319284812)	(-0.2408246246,0.3865415504)
	(0.9288105789,-0.2471519127)	(-0.1112839551,-0.9204068462)	(-0.9261659932,0.137441504)	(-0.00736055596,-0.6020319162)	(-0.8347144942,-0.05506800153)
	(-0.3199728881,0.4909503961)	(-0.04752906041,0.7883588839)	(0.2754022766,-0.3408667744)	(-0.4854708047,-0.545068943)	(0.7640190537,-0.1374451629)
	(0.304901076,-0.275932921)	(0.6775372863,-0.4970734769)	(-0.2878799264,-0.1890214696)	(0.5359591705,-0.1572065373)	(0.4079436145,0.7940973657)
	(-0.3604624159,0.1056074336)	(-0.2137787962,-0.3442952698)	(-0.6942817055,0.002749550929)	(-0.02239559112,-0.3910576329)	(-0.2311370861,0.6053979464)
	(-1.070311946,0.02537525882)	(0.9001264734,0.02688159623)	(0.3709162504,-0.3357106788)	(-0.2059134984,-0.2740430278)	(0.6105964324,0.1167881785)
	(-0.3363824413,-0.207875466)	(0.3959391046,0.5740971378)	(-0.5368825749,-0.7992691461)	(-0.1536366911,0.4575730044)	(0.4409330232,-0.2639960431)
	(-0.8034012471,0.1974316931)	(0.7541437596,0.001908968029)	(0.08758688838,-0.3874832754)	(-0.1342125957,-0.4728808923)	(0.01519635178,-0.7303666324)
	(0.3956040646,-0.3014074822)	(-0.5453414641,-0.7426803513)	(-0.5389860558,0.4999516631)	(0.6656154914,-0.421101149)	(-0.2197282693,-0.3364611527)
